lol﻿,name,unit,unit_type,bedroom,group,tenantid,resident_name,resident_rent,unit_rent,status,days_vacant,move_in,move_out,lease_from,lease_to,amenities,company_id
,Kendall Lakes,075-1019,cd2-15j,2,Occupied No Notice,t0009672,Nicholas Duncan,1544,1746,Current,0,11/26/13,,10/26/16,10/25/17,,1
,Kendall Lakes,075-1020,cd1-15em,1,Occupied No Notice,t0013618,Anika Abreu,1384,1546,Current,0,12/21/15,,8/21/16,7/20/17,,1
,Kendall Lakes,075-1021,cd1-15em,1,Occupied No Notice,t0001866,Oriana Casanas,1339,1546,Current,0,9/4/15,,7/4/16,7/3/17,,1
,Kendall Lakes,075-1022,cd1-15el,1,Occupied No Notice,t0008788,Jake Porter,1284,1546,Current,0,8/9/13,,9/9/16,9/8/17,,1
,Kendall Lakes,075-1023,cd2-15j,2,Occupied No Notice,t0001922,Bethanny Ferry,1429,1746,Current,0,11/1/12,,11/1/16,10/31/17,,1
,Kendall Lakes,075-1024,cd2-15j,2,Occupied No Notice,t0020051,Skye Aniko,1598,1796,Current,0,6/3/16,,6/3/16,6/2/17,Kitchen and Bathroom Upgrade,1
,Kendall Lakes,075-1025,cd2-2j,2,Occupied No Notice,t0014985,Philip De la Cal,1757,1881,Current,0,12/8/16,,12/8/16,12/7/17,Kitchen and Bathroom Upgrade,1
,Kendall Lakes,075-1026,cd2-2j,2,Occupied No Notice,t0002012,Cortland Messam,1522,1831,Current,0,12/1/14,,11/1/16,10/31/17,,1
,Kendall Lakes,075-2013,cd2-2g,2,Notice Rented,t0014970,John Fox,1850,2011,Future,0,3/15/17,,3/15/17,3/14/18,2nd Bedroom Tile- Bedroom Tile- Washer & Dryer,1
,Kendall Lakes,075-2014,cd2-15j,2,Occupied No Notice,t0013260,Daniel Villegas,1517,1746,Current,0,8/9/14,,8/9/16,3/8/17,,1
,Kendall Lakes,075-2015,cd1-15em,1,Occupied No Notice,t0012528,William Lapko,1399,1546,Current,0,6/10/14,,1/1/17,12/31/17,,1
,Kendall Lakes,075-2016,cd1-15em,1,Occupied No Notice,t0020613,Rachel Fischer,1378,1546,Current,0,7/29/16,,7/29/16,6/28/17,,1
,Kendall Lakes,075-2017,cd1-15em,1,Occupied No Notice,t0060925,Ed Toro,1362,1546,Current,0,6/15/16,,6/15/16,6/14/17,,1
,Kendall Lakes,075-2018,cd2-15j,2,Occupied No Notice,t0018501,Austin Bunsen,1544,1746,Current,0,11/2/15,,7/2/16,6/1/17,,1
,Kendall Lakes,075-2019,cd2-15j,2,Occupied No Notice,t0001932,Jose Cartagena,1389,1796,Current,0,11/2/09,,8/1/16,7/31/17,Kitchen and Bathroom Upgrade,1
,Kendall Lakes,075-2020,cd1-15em,1,Occupied No Notice,t0001933,Bianca Monaco,1399,1546,Current,0,11/1/09,,3/1/16,2/28/18,,1
,Kendall Lakes,075-2021,cd1-15em,1,Occupied No Notice,t0012947,Juha Mikkola,1339,1546,Current,0,9/20/14,,6/20/16,5/19/17,,1
,Kendall Lakes,075-2022,cd1-15el,1,Occupied No Notice,t0013678,Johanna Mikkola,1399,1546,Current,0,10/31/14,,5/1/16,3/31/18,,1
,Kendall Lakes,075-2023,cd2-15j,2,Occupied No Notice,t0015122,Don Morehouse,1559,1746,Current,0,1/30/15,,10/30/16,10/29/17,,1
,Kendall Lakes,075-2024,cd2-15j,2,Occupied No Notice,t0001937,Mario Aguayo,1399,1746,Current,0,2/1/08,,8/1/16,7/31/17,,1
,Kendall Lakes,075-2025,cd2-2j,2,Occupied No Notice,t0002118,Israel Martinez,1479,1831,Current,0,3/5/13,,5/5/16,5/4/17,,1
,Kendall Lakes,075-2026,cd2-2j,2,Occupied No Notice,t0068980,Angel Vargas,1692,1831,Current,0,8/16/16,,8/16/16,8/15/17,,1
,Kendall Lakes,075-3013,cd2-2g,2,Occupied No Notice,t0014361,Michael Gregory,1914,2061,Current,0,11/19/14,,11/19/16,11/18/17,Kitchen and Bathroom Upgrade- Stainless Steel Appliances- Washer & Dryer,1
,Kendall Lakes,075-3014,cd2-15j,2,Occupied No Notice,t0021610,Susan Davies,1576,1746,Current,0,8/16/16,,8/16/16,8/15/17,,1
,Kendall Lakes,075-3015,cd1-15em,1,Occupied No Notice,t0010392,Ricardo Cuevas,1399,1546,Current,0,2/1/14,,2/1/17,1/31/18,,1
,Kendall Lakes,075-3016,cd1-15em,1,Occupied No Notice,t0001943,Mario Rosenthal,1299,1546,Current,0,8/4/12,,6/1/16,5/31/17,,1
,Kendall Lakes,075-3017,cd1-15em,1,Notice Unrented,t0013557,Nicholas Duncan,1340,1546,Notice,0,9/6/14,4/5/17,9/6/16,4/5/17,,1
,Kendall Lakes,075-3018,cd2-15j,2,Occupied No Notice,t0014989,Anika Abreu,1599,1746,Current,0,1/9/15,,1/9/17,1/8/18,,1
,Kendall Lakes,075-3019,cd2-15j,2,Vacant Rented Not Ready,t0021038,Oriana Casanas,1542,1746,Future,3,3/1/17,,3/1/17,1/31/18,,1
,Kendall Lakes,075-3020,cd1-15em,1,Occupied No Notice,t0001949,Jake Porter,1248,1546,Current,0,3/31/11,,7/1/16,5/31/17,,1
,Kendall Lakes,075-3021,cd1-15em,1,Occupied No Notice,t0001950,Bethanny Ferry,1248,1546,Current,0,2/5/11,,7/1/16,5/31/17,,1
,Kendall Lakes,075-3022,cd1-15el,1,Occupied No Notice,t0001951,Skye Aniko,1287,1546,Current,0,4/1/11,,7/1/16,5/31/17,,1
,Kendall Lakes,075-3023,cd2-15j,2,Occupied No Notice,t0001952,Philip De la Cal,1412,1746,Current,0,3/1/10,,10/1/16,4/30/17,,1
,Kendall Lakes,075-3024,cd2-15j,2,Occupied No Notice,t0020709,Cortland Messam,1551,1746,Current,0,6/11/16,,6/11/16,6/10/17,,1
,Kendall Lakes,075-3025,cd2-2j,2,Occupied No Notice,t0021809,John Fox,1692,1831,Current,0,9/13/16,,9/13/16,5/12/17,,1
,Kendall Lakes,075-3026,cd2-2j,2,Occupied No Notice,t0073390,Daniel Villegas,1702,1831,Current,0,11/18/16,,11/18/16,11/17/17,,1
,Kendall Lakes,075-4013,cd2-2g,2,Occupied No Notice,t0016991,William Lapko,1704,1961,Current,0,9/10/15,,9/10/16,9/9/17,Washer & Dryer,1
,Kendall Lakes,075-4014,cd2-15j,2,Occupied No Notice,t0004310,Rachel Fischer,1466,1746,Current,0,6/3/13,,6/3/16,6/2/17,,1
,Kendall Lakes,075-4015,cd1-15em,1,Occupied No Notice,t0001958,Ed Toro,1274,1546,Current,0,8/6/11,,10/1/16,9/30/17,,1
,Kendall Lakes,075-4016,cd1-15em,1,Occupied No Notice,t0018198,Austin Bunsen,1499,1546,Current,0,12/20/15,,12/20/16,12/19/17,,1
,Kendall Lakes,075-4017,cd1-15em,1,Occupied No Notice,t0022289,Jose Cartagena,1419,1546,Current,0,10/28/16,,10/28/16,10/27/17,,1
,Kendall Lakes,075-4018,cd2-15j,2,Occupied No Notice,t0011748,Bianca Monaco,1449,1746,Current,0,4/11/14,,4/11/16,4/10/17,,1
,Kendall Lakes,075-4019,cd2-1l,2,Notice Unrented,t0001962,Juha Mikkola,1339,1736,Notice,0,1/7/13,3/31/17,4/1/16,3/31/17,,1
,Kendall Lakes,075-4020,cd1-15em,1,Occupied No Notice,t0014999,Johanna Mikkola,1399,1546,Current,0,3/13/15,,3/13/16,1/12/18,,1
,Kendall Lakes,075-4021,cd1-15em,1,Notice Unrented,t0019869,Don Morehouse,1375,1546,Notice,0,8/19/16,3/18/17,8/19/16,3/18/17,,1
,Kendall Lakes,075-4022,cd1-15el,1,Occupied No Notice,t0021608,Mario Aguayo,1416,1546,Current,0,8/12/16,,8/12/16,8/11/17,,1
,Kendall Lakes,075-4023,cd2-15j,2,Occupied No Notice,t0010942,Israel Martinez,1682,1746,Current,0,3/7/14,,2/7/17,2/6/18,,1
,Kendall Lakes,075-4024,cd2-15j,2,Occupied No Notice,t0017234,Angel Vargas,1514,1746,Current,0,7/11/15,,5/11/16,5/10/17,,1
,Kendall Lakes,075-4025,cd2-2j,2,Occupied No Notice,t0015709,Michael Gregory,1684,1831,Current,0,3/3/15,,3/3/16,3/2/18,,1
,Kendall Lakes,075-4026,cd2-2j,2,Occupied No Notice,t0020552,Susan Davies,1646,1831,Current,0,6/15/16,,6/15/16,6/14/17,,1
,Kendall Lakes,085-1027,cd1-15em,1,Occupied No Notice,t0023343,Ricardo Cuevas,1489,1646,Current,0,2/20/17,,2/20/17,2/19/18,Kitchen and Bathroom Upgrade- Stainless Steel Appliances,1
,Kendall Lakes,085-1028,cd1-15em,1,Occupied No Notice,t0019251,Mario Rosenthal,1699,1546,Current,0,1/30/16,,11/1/16,6/30/17,,1
,Kendall Lakes,085-1029,cd1-15em,1,Notice Unrented,t0019297,Nicholas Duncan,1351,1546,Notice,0,2/12/16,2/28/17,2/12/16,2/11/17,,1
,Kendall Lakes,085-1030,cd1-15em,1,Occupied No Notice,t0020267,Anika Abreu,1394,1646,Current,0,5/1/16,,5/1/16,12/31/16,Kitchen and Bathroom Upgrade- Stainless Steel Appliances,1
,Kendall Lakes,085-1031,cd2-15j,2,Occupied No Notice,t0010311,Oriana Casanas,1491,1746,Current,0,1/8/14,,9/8/16,9/7/17,,1
,Kendall Lakes,085-1032,cd2-2j,2,Occupied No Notice,t0073817,Jake Porter,1803,1931,Current,0,11/30/16,,11/30/16,11/29/17,Kitchen and Bathroom Upgrade- Stainless Steel Appliances,1
,Kendall Lakes,085-1033,cd2-2j,2,Occupied No Notice,t0001978,Bethanny Ferry,1504,1981,Current,0,10/1/08,,9/1/16,8/31/17,2nd Bedroom Tile- Bedroom Tile- Kitchen and Bathroom Upgrade- Stainless Steel Appliances,1
,Kendall Lakes,085-1034,cd2-2j,2,Occupied No Notice,t0001979,Skye Aniko,1529,1831,Current,0,7/29/11,,10/1/16,9/30/17,,1
,Kendall Lakes,085-1035,cd2-2j,2,Notice Unrented,t0023168,Philip De la Cal,1684,1831,Notice,0,2/17/15,3/15/17,1/17/17,1/16/18,,1
,Kendall Lakes,085-1036,cd2-2g,2,Occupied No Notice,t0017345,Cortland Messam,1719,1961,Current,0,9/22/15,,9/22/16,9/21/17,,1
,Kendall Lakes,085-2027,cd1-15em,1,Occupied No Notice,t0001982,John Fox,1323,1546,Current,0,9/1/12,,9/1/16,8/31/17,,1
,Kendall Lakes,085-2028,cd1-15em,1,Occupied No Notice,t0014883,Daniel Villegas,1399,1546,Current,0,12/26/14,,12/26/16,12/25/17,,1
,Kendall Lakes,085-2029,cd1-15em,1,Occupied No Notice,t0019730,William Lapko,1400,1546,Current,0,4/30/16,,4/30/16,3/29/18,,1
,Kendall Lakes,085-2030,cd1-15em,1,Occupied No Notice,t0073993,Rachel Fischer,1428,1546,Current,0,12/15/16,,12/15/16,12/14/17,Tile Upgrade,1
,Kendall Lakes,085-2031,cd2-15j,2,Occupied No Notice,t0001986,Ed Toro,1375,1746,Current,0,1/7/12,,5/1/16,4/30/17,,1
,Kendall Lakes,085-2032,cd2-2j,2,Occupied No Notice,t0001987,Austin Bunsen,1554,1831,Current,0,7/18/12,,10/1/16,9/30/17,,1
,Kendall Lakes,085-2033,cd2-2j,2,Occupied No Notice,t0017238,Jose Cartagena,1646,1831,Current,0,8/15/15,,7/15/16,7/14/17,,1
,Kendall Lakes,085-2034,cd2-2j,2,Occupied No Notice,t0001989,Bianca Monaco,1586,1831,Current,0,1/1/00,,1/1/17,12/31/17,,1
,Kendall Lakes,085-2035,cd2-2j,2,Occupied No Notice,t0010437,Juha Mikkola,1684,1831,Current,0,1/28/14,,1/28/17,8/27/17,,1
,Kendall Lakes,085-2036,cd2-2g,2,Occupied No Notice,t0004290,Johanna Mikkola,1529,1961,Current,0,6/1/13,,8/1/16,7/31/17,Washer & Dryer,1
,Kendall Lakes,085-3027,cd1-15em,1,Occupied No Notice,t0001992,Don Morehouse,1281,1546,Current,0,1/1/00,,8/1/16,7/31/17,,1
,Kendall Lakes,085-3028,cd1-15em,1,Occupied No Notice,t0001993,Mario Aguayo,1265,1546,Current,0,10/1/10,,11/1/16,10/31/17,,1
,Kendall Lakes,085-3029,cd1-15em,1,Notice Rented,t0023126,Israel Martinez,1454,1546,Applicant,0,3/15/17,,3/15/17,3/14/18,,1
,Kendall Lakes,085-3030,cd1-15em,1,Occupied No Notice,t0018589,Angel Vargas,1378,1546,Current,0,11/13/15,,7/13/16,7/12/17,,1
,Kendall Lakes,085-3031,cd2-15j,2,Occupied No Notice,t0001996,Michael Gregory,1599,1746,Current,0,12/1/11,,2/1/17,2/28/18,,1
,Kendall Lakes,085-3032,cd2-2j,2,Occupied No Notice,t0020582,Susan Davies,1650,1931,Current,0,7/22/16,,7/22/16,7/21/17,Kitchen and Bathroom Upgrade- Stainless Steel Appliances,1
,Kendall Lakes,085-3033,cd2-2j,2,Occupied No Notice,t0017244,Ricardo Cuevas,1639,1831,Current,0,8/8/15,,7/8/16,7/7/17,,1
,Kendall Lakes,085-3034,cd2-2j,2,Vacant Rented Ready,t0077350,Mario Rosenthal,1684,1831,Applicant,21,3/1/17,,3/1/17,2/28/18,,1
,Kendall Lakes,085-3035,cd2-2j,2,Occupied No Notice,t0019670,Nicholas Duncan,1638,1831,Current,0,2/19/16,,2/19/17,2/18/18,,1
,Kendall Lakes,085-3036,cd2-2g,2,Occupied No Notice,t0005287,Anika Abreu,1684,1961,Current,0,7/15/13,,8/15/16,8/14/17,Washer & Dryer,1
,Kendall Lakes,085-4027,cd1-15em,1,Occupied No Notice,t0019292,Oriana Casanas,1424,1571,Current,0,2/10/16,,7/1/16,4/30/17,Bedroom Tile,1
,Kendall Lakes,085-4028,cd1-15em,1,Occupied No Notice,t0022933,Jake Porter,1433,1546,Current,0,1/11/17,,1/11/17,11/10/17,,1
,Kendall Lakes,085-4029,cd1-15em,1,Occupied No Notice,t0020782,Bethanny Ferry,1375,1546,Current,0,6/11/16,,6/11/16,6/10/17,,1
,Kendall Lakes,085-4030,cd1-15em,1,Occupied No Notice,t0011644,Skye Aniko,1399,1546,Current,0,3/29/14,,3/29/16,3/28/18,,1
,Kendall Lakes,085-4031,cd2-15j,2,Occupied No Notice,t0073639,Philip De la Cal,1603,1746,Current,0,12/1/16,,12/1/16,11/30/17,,1
,Kendall Lakes,085-4032,cd2-2j,2,Occupied No Notice,t0001614,Cortland Messam,1499,1831,Current,0,10/3/16,,10/3/16,10/2/17,,1
,Kendall Lakes,085-4033,cd2-2j,2,Occupied No Notice,t0019087,John Fox,1702,1831,Current,0,11/30/16,,11/30/16,11/29/17,,1
,Kendall Lakes,085-4034,cd2-2j,2,Occupied No Notice,t0020074,Daniel Villegas,1620,1831,Current,0,4/6/16,,4/6/16,4/5/17,,1
,Kendall Lakes,085-4035,cd2-2j,2,Occupied No Notice,t0015474,William Lapko,1684,1831,Current,0,2/25/15,,1/25/17,1/24/18,,1
,Kendall Lakes,085-4036,cd2-2g,2,Occupied No Notice,t0001625,Rachel Fischer,1785,1961,Current,0,8/31/16,,8/31/16,8/30/17,Washer & Dryer,1
,Kendall Lakes,095-1037,cd2-2j,2,Occupied No Notice,t0014863,Ed Toro,1684,1831,Current,0,1/9/15,,1/9/17,1/8/18,,1
,Kendall Lakes,095-1038,cd2-15j,2,Occupied No Notice,t0002013,Austin Bunsen,1369,1746,Current,0,7/6/12,,8/1/16,7/31/17,,1
,Kendall Lakes,095-1039,cd2-15j,2,Occupied No Notice,t0022055,Jose Cartagena,1580,1746,Current,0,10/6/16,,10/6/16,5/5/17,,1
,Kendall Lakes,095-1040,cd2-15j,2,Occupied No Notice,t0003610,Bianca Monaco,1375,1746,Current,0,5/23/14,,6/23/16,6/22/17,,1
,Kendall Lakes,095-1041,cd1-15em,1,Occupied No Notice,t0002007,Juha Mikkola,1415,1546,Current,0,9/10/16,,9/10/16,9/9/17,,1
,Kendall Lakes,095-1042,cd1-15el,1,Occupied No Notice,t0015427,Johanna Mikkola,1357,1546,Current,0,2/27/16,,2/27/16,2/26/18,Tile Upgrade,1
,Kendall Lakes,095-1043,cd1-15el,1,Occupied No Notice,t0021757,Don Morehouse,1415,1546,Current,0,8/26/16,,8/26/16,8/25/17,,1
,Kendall Lakes,095-1044,cd1-15em,1,Notice Unrented,t0015839,Mario Aguayo,1339,1546,Notice,0,4/4/15,3/31/17,3/4/16,3/3/17,,1
,Kendall Lakes,095-1045,cd2-15j,2,Occupied No Notice,t0002020,Israel Martinez,1459,1746,Current,0,7/20/12,,9/1/16,8/31/17,,1
,Kendall Lakes,095-1046,cd2-15j,2,Occupied No Notice,t0002014,Angel Vargas,1464,1746,Current,0,9/8/16,,9/8/16,9/7/17,,1
,Kendall Lakes,095-1047,cd2-15j,2,Occupied No Notice,t0011931,Michael Gregory,1486,1746,Current,0,6/7/14,,6/7/16,6/6/17,,1
,Kendall Lakes,095-1048,cd2-2j,2,Occupied No Notice,t0002023,Susan Davies,1684,1831,Current,0,9/1/08,,7/1/16,6/30/17,,1
,Kendall Lakes,095-2037,cd2-2j,2,Occupied No Notice,t0018816,Ricardo Cuevas,1653,1831,Current,0,7/3/16,,7/3/16,7/2/17,,1
,Kendall Lakes,095-2038,cd2-15j,2,Occupied No Notice,t0018667,Mario Rosenthal,1899,1746,Current,0,11/20/15,,12/1/16,6/30/17,,1
,Kendall Lakes,095-2039,cd2-15j,2,Occupied No Notice,t0002026,Nicholas Duncan,1599,1746,Current,0,9/29/10,,2/1/17,1/31/18,,1
,Kendall Lakes,095-2040,cd2-15j,2,Occupied No Notice,t0020417,Anika Abreu,1569,1746,Current,0,5/28/16,,12/28/16,12/27/17,,1
,Kendall Lakes,095-2041,cd1-15em,1,Occupied No Notice,t0019557,Oriana Casanas,1404,1546,Current,0,4/8/16,,4/8/16,4/7/18,,1
,Kendall Lakes,095-2042,cd1-15el,1,Occupied No Notice,t0021911,Jake Porter,1414,1546,Current,0,9/10/16,,9/10/16,4/9/17,Tile Upgrade,1
,Kendall Lakes,095-2043,cd1-15el,1,Occupied No Notice,t0002032,Bethanny Ferry,1314,1546,Current,0,6/8/12,,7/1/16,5/31/17,,1
,Kendall Lakes,095-2044,cd1-15em,1,Occupied No Notice,t0022946,Skye Aniko,1433,1546,Current,0,1/11/17,,1/11/17,11/10/17,Tile Upgrade,1
,Kendall Lakes,095-2045,cd2-15j,2,Occupied No Notice,t0002034,Philip De la Cal,1377,1746,Current,0,8/1/10,,6/1/16,5/31/17,,1
,Kendall Lakes,095-2046,cd2-15j,2,Occupied No Notice,t0022362,Cortland Messam,1649,1796,Current,0,10/27/16,,10/27/16,9/26/17,Bedroom Tile- 2nd Bedroom Tile,1
,Kendall Lakes,095-2047,cd2-15j,2,Occupied No Notice,t0015224,John Fox,1599,1746,Current,0,2/21/15,,1/21/17,1/20/18,,1
,Kendall Lakes,095-2048,cd2-2j,2,Occupied No Notice,t0014925,Daniel Villegas,1599,1831,Current,0,11/15/13,,5/15/16,5/14/17,,1
,Kendall Lakes,095-3037,cd2-2j,2,Occupied No Notice,t0010529,William Lapko,1684,1831,Current,0,2/3/14,,3/3/16,3/2/18,,1
,Kendall Lakes,095-3038,cd2-15j,2,Occupied No Notice,t0002039,Rachel Fischer,1404,1746,Current,0,5/1/10,,10/1/16,9/30/17,,1
,Kendall Lakes,095-3039,cd2-15j,2,Occupied No Notice,t0016684,Ed Toro,1519,1746,Current,0,8/10/15,,7/10/16,7/9/17,,1
,Kendall Lakes,095-3040,cd2-15j,2,Notice Rented,t0077316,Austin Bunsen,1620,1746,Applicant,0,4/15/17,,4/15/17,4/14/18,,1
,Kendall Lakes,095-3041,cd1-15em,1,Occupied No Notice,t0013594,Jose Cartagena,1379,1546,Current,0,10/11/14,,10/11/16,10/10/17,,1
,Kendall Lakes,095-3042,cd1-15el,1,Occupied No Notice,t0002043,Bianca Monaco,1399,1546,Current,0,1/1/12,,4/1/16,3/31/18,,1
,Kendall Lakes,095-3043,cd1-15el,1,Occupied No Notice,t0002044,Juha Mikkola,1284,1546,Current,0,6/29/10,,11/1/16,10/31/17,,1
,Kendall Lakes,095-3044,cd1-15em,1,Occupied No Notice,t0022019,Johanna Mikkola,1423,1546,Current,0,11/19/16,,11/19/16,10/18/17,,1
,Kendall Lakes,095-3045,cd2-15j,2,Occupied No Notice,t0002046,Don Morehouse,1455,1746,Current,0,1/1/00,,11/1/16,10/31/17,,1
,Kendall Lakes,095-3046,cd2-15j,2,Occupied No Notice,t0022532,Mario Aguayo,1603,1746,Current,0,11/19/16,,11/19/16,11/18/17,,1
,Kendall Lakes,095-3047,cd2-15j,2,Occupied No Notice,t0022536,Israel Martinez,1603,1746,Current,0,11/19/16,,11/19/16,11/18/17,,1
,Kendall Lakes,095-3048,cd2-2j,2,Occupied No Notice,t0018327,Angel Vargas,1738,1831,Current,0,1/20/17,,1/20/17,8/19/17,,1
,Kendall Lakes,095-4037,cd2-2j,2,Occupied No Notice,t0002047,Michael Gregory,1614,1906,Current,0,3/20/15,,4/20/16,4/19/17,Tile Upgrade- Washer & Dryer,1
,Kendall Lakes,095-4038,cd2-15j,2,Occupied No Notice,t0016248,Susan Davies,1599,1746,Current,0,5/1/15,,4/1/16,3/31/18,,1
,Kendall Lakes,095-4039,cd2-15j,2,Occupied No Notice,t0010838,Ricardo Cuevas,1599,1746,Current,0,3/1/14,,2/1/17,1/31/18,,1
,Kendall Lakes,095-4040,cd2-15j,2,Occupied No Notice,t0016351,Mario Rosenthal,1514,1746,Current,0,6/16/15,,6/16/16,6/15/17,,1
,Kendall Lakes,095-4041,cd1-15em,1,Occupied No Notice,t0002055,Nicholas Duncan,1248,1546,Current,0,2/28/12,,5/1/16,3/31/17,,1
,Kendall Lakes,095-4042,cd1-15el,1,Occupied No Notice,t0022382,Anika Abreu,1399,1546,Current,0,11/1/16,,11/1/16,12/31/17,,1
,Kendall Lakes,095-4043,cd1-15el,1,Occupied No Notice,t0002057,Oriana Casanas,1399,1546,Current,0,5/1/09,,3/1/16,2/28/18,,1
,Kendall Lakes,095-4044,cd1-15em,1,Occupied No Notice,t0002062,Jake Porter,1399,1546,Current,0,2/1/14,,2/1/17,1/31/18,,1
,Kendall Lakes,095-4045,cd2-15j,2,Occupied No Notice,t0002059,Bethanny Ferry,1349,1746,Current,0,3/15/11,,8/1/16,7/31/17,,1
,Kendall Lakes,095-4046,cd2-15j,2,Occupied No Notice,t0066700,Skye Aniko,1576,1746,Current,0,8/5/16,,8/5/16,8/4/17,,1
,Kendall Lakes,095-4047,cd2-15j,2,Occupied No Notice,t0018251,Philip De la Cal,1569,1746,Current,0,10/9/15,,10/9/16,10/8/17,Tile Upgrade,1
,Kendall Lakes,095-4048,cd2-2j,2,Occupied No Notice,t0015906,Cortland Messam,1574,1831,Current,0,4/15/15,,3/15/16,3/14/17,,1
,Grove Palms,01-0101,rp-1-1a,1,Notice Unrented,t0020441,John Fox,1289,1466,Notice,0,3/31/15,3/31/17,3/31/16,3/30/17,,1
,Grove Palms,01-0102,rp-2-2b,2,Occupied No Notice,t0000807,Daniel Villegas,1507,1771,Current,0,2/12/13,,4/12/16,5/11/17,,1
,Grove Palms,01-0103,rp-1-1a,1,Occupied No Notice,t0022129,William Lapko,1454,1601,Current,0,10/15/16,,10/15/16,10/14/17,Line_view_3-17,1
,Grove Palms,01-0104,rp-2-2b,2,Occupied No Notice,t0020387,Rachel Fischer,1669,1796,Current,0,5/10/16,,12/10/16,12/9/17,Tile Upgrade,1
,Grove Palms,01-0105,rp-1-1a,1,Occupied No Notice,t0000005,Ed Toro,1351,1601,Current,0,12/1/07,,9/1/16,7/31/17,Line_view_3-17,1
,Grove Palms,01-0106,rp-2-2b,2,Notice Rented,t0020307,Austin Bunsen,1624,1771,Future,0,4/15/17,,4/15/17,2/14/18,,1
,Grove Palms,01-0107,rp-2-2b,2,Vacant Rented Not Ready,t0023371,Jose Cartagena,1782,1876,Applicant,40,3/17/17,,3/17/17,5/16/18,Line view 2-9- Tile Upgrade,1
,Grove Palms,01-0108,rp-2-2b,2,Notice Unrented,t0015557,Bianca Monaco,1567,1771,Notice,0,3/1/15,3/31/17,4/1/16,3/31/17,,1
,Grove Palms,01-0109,rp-2-2b,2,Occupied No Notice,t0009375,Juha Mikkola,1379,1851,Current,0,1/13/17,,1/13/17,1/12/18,Line view 2-9,1
,Grove Palms,01-0110,rp-2-2b,2,Occupied No Notice,t0000001,Johanna Mikkola,1494,1771,Current,0,2/1/14,,3/1/16,2/28/18,,1
,Grove Palms,Jan-00,rp-2-2b,2,Occupied No Notice,t0015683,Don Morehouse,1616,1776,Current,0,3/4/15,,3/4/16,3/3/18,Floor Premium 1,1
,Grove Palms,01-0112,rp-2-2b,2,Occupied No Notice,t0014250,Mario Aguayo,1638,1771,Current,0,11/2/14,,11/1/16,10/31/17,,1
,Grove Palms,01-0114,rp-2-2b,2,Occupied No Notice,t0000810,Israel Martinez,1546,1771,Current,0,2/1/13,,4/1/16,3/31/18,,1
,Grove Palms,01-0115,rp-2-2b,2,Notice Unrented,t0000013,Angel Vargas,1620,1851,Notice,0,12/12/11,2/28/17,3/1/16,2/28/17,Line view 2-9- View - Pool,1
,Grove Palms,01-0116,rp-2-2b,2,Occupied No Notice,t0020928,Michael Gregory,1731,1871,Current,0,7/20/16,,7/20/16,7/19/17,Kitchen and Bathroom Upgrade- Stainless Steel Appliances,1
,Grove Palms,01-0117,rp-1-1a,1,Occupied No Notice,t0021041,Susan Davies,1535,1666,Current,0,8/1/16,,8/1/16,7/31/17,Line view 1-1- Stainless Steel Appliances,1
,Grove Palms,01-0119,rp-1-1a,1,Occupied No Notice,t0022248,Ricardo Cuevas,1495,1616,Current,0,10/14/16,,10/14/16,8/13/17,Line view 1-1- View - Pool,1
,Grove Palms,01-0121,rp-2-2c,2,Occupied No Notice,t0017251,Mario Rosenthal,1634,1806,Current,0,8/1/15,,8/1/16,7/31/17,Location,1
,Grove Palms,01-0201,rp-2-1cm,2,Occupied No Notice,t0021562,Nicholas Duncan,1579,1751,Current,0,9/1/16,,9/1/16,8/31/17,Tile Upgrade,1
,Grove Palms,01-0202,rp-2-2b,2,Occupied No Notice,t0018313,Anika Abreu,1679,1811,Current,0,11/1/15,,11/1/16,10/31/17,Floor Premium 3- Tile Upgrade,1
,Grove Palms,01-0203,rp-1-1a,1,Occupied No Notice,t0027,Oriana Casanas,1505,1616,Current,0,7/6/16,,7/6/16,7/5/17,Line view 1-1- View - Pool,1
,Grove Palms,01-0204,rp-2-2b,2,Occupied No Notice,t0000020,Jake Porter,1561,1786,Current,0,4/28/12,,8/1/16,7/31/17,Floor Premium 3,1
,Grove Palms,01-0205,rp-1-1a,1,Occupied No Notice,t0020728,Bethanny Ferry,1517,1616,Current,0,6/15/16,,6/15/16,6/14/17,Line view 1-1,1
,Grove Palms,01-0206,rp-2-2b,2,Occupied No Notice,t0013786,Skye Aniko,1651,1786,Current,0,9/24/14,,9/24/16,9/23/17,Floor Premium 3,1
,Grove Palms,01-0207,rp-2-2b,2,Occupied No Notice,t0017131,Philip De la Cal,1888,1966,Current,0,5/1/16,,5/1/16,4/30/18,Bld1Fl4- Kitchen and Bathroom Upgrade- Stainless Steel Appliances,1
,Grove Palms,01-0208,rp-2-2b,2,Occupied No Notice,t0005466,Cortland Messam,1639,1836,Current,0,7/1/13,,6/1/16,5/31/17,Bedroom Tile- 3rd Bedroom Tile Upgrade- Floor Premium 3,1
,Grove Palms,01-0209,rp-2-2b,2,Occupied No Notice,t0021306,John Fox,1867,1966,Current,0,8/15/16,,8/15/16,8/14/17,Bld1Fl4- Kitchen and Bathroom Upgrade- Stainless Steel Appliances,1
,Grove Palms,01-0210,rp-2-2b,2,Occupied No Notice,t0021786,Daniel Villegas,1656,1786,Current,0,9/15/16,,9/15/16,9/14/17,Floor Premium 3,1
